Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Middle,BB_Position,Price_Change,Price_Change_5D,Price_Change_20D,Volatility_20D,Volume_MA_20,Volume_Ratio
2020-01-02 00:00:00-05:00,28.299999237060547,28.713333129882812,28.11400032043457,28.68400001525879,142981500,0.0,0.0,28.68400001525879,28.68400001525879,28.68400001525879,28.68400001525879,28.68400001525879,0.0,0.0,0.0,0.0,0.0,0.0,28.68400001525879,0.0,0.0,0.0,0.0,0.0,142981500.0,1.0
2020-01-03 00:00:00-05:00,29.366666793823242,30.266666412353516,29.128000259399414,29.534000396728516,266677500,0.0,0.0,29.109000205993652,29.109000205993652,29.109000205993652,29.14441688855489,29.12534636717576,0.0,0.019070521379131122,0.01059473409951729,0.008475787279613832,30.311082273490445,27.90691813849686,29.109000205993652,0.6767766952966368,0.02963325829792085,0.0,0.0,0.0,204829500.0,1.3019486939137186
2020-01-06 00:00:00-05:00,29.364667892456055,30.104000091552734,29.333332061767578,30.1026668548584,151995000,0.0,0.0,29.440222422281902,29.440222422281902,29.440222422281902,29.51842207170799,29.476488129384062,0.0,0.04193394232392933,0.023438671896407467,0.018495270427521863,30.868157479367298,28.012287365196507,29.440222422281902,0.7319588798137056,0.01925463704513497,0.0,0.0,0.11649973462504593,187218000.0,0.81186103900266
2020-01-07 00:00:00-05:00,30.760000228881836,31.441999435424805,30.224000930786133,31.270666122436523,268231500,0.0,0.0,29.897833347320557,29.897833347320557,29.897833347320557,30.07153704001986,29.978061891417518,0.0,0.09347514860234085,0.047163765631479754,0.0463113829708611,32.06805372574715,27.727612968893965,29.897833347320557,0.8162887946226156,0.03880052465815398,0.0,0.0,0.15523995464048054,207471375.0,1.292860280122981
2020-01-08 00:00:00-05:00,31.579999923706055,33.232666015625,31.215333938598633,32.80933380126953,467164500,0.0,0.0,30.48013343811035,30.48013343811035,30.48013343811035,30.815386635229682,30.634645525173273,0.0,0.18074111005640958,0.08690000564365545,0.09384110441275413,33.691653371549904,27.268613504670792,30.48013343811035,0.8626320887668594,0.04920482578812169,0.0,0.0,0.2029882315197054,259410000.0,1.8008731351913958
2020-01-09 00:00:00-05:00,33.13999938964844,33.253334045410156,31.524667739868164,32.089332580566406,426606000,0.0,0.0,30.74833329518636,30.74833329518636,30.74833329518636,31.12502252199364,30.926007740200777,85.14032116034359,0.19901478179286158,0.1172893434410593,0.08172543835180228,33.90704128206294,27.58962530830978,30.74833329518636,0.7122702210763812,-0.021945011900097344,0.1187188873063767,0.0,0.4357856654408925,287276000.0,1.4850039683092218
2020-01-10 00:00:00-05:00,32.11933135986328,32.3293342590332,31.579999923706055,31.876667022705078,194392500,0.0,0.0,30.909523827689036,30.909523827689036,30.909523827689036,31.29274936252396,31.095077565507086,81.56056396876292,0.19767179701687354,0.13763199803236972,0.06003979898450382,33.9165218289326,27.902525826445473,30.909523827689036,0.6608154037043045,-0.006627297633174267,0.07932100611185944,0.0,0.4344746017954568,274006928.5714286,0.7094437393006485
2020-01-13 00:00:00-05:00,32.900001525878906,35.04199981689453,32.79999923706055,34.990665435791016,397764000,0.0,0.0,31.419666528701782,31.419666528701782,31.419666528701782,32.06444745064185,31.72275329755511,88.5870423979007,0.3416941530867419,0.1866719712816117,0.1550221818051302,35.42942659928903,27.40990645811453,31.419666528701782,0.9452883519494777,0.09768895885093332,0.16237759280599162,0.0,0.6209765730552639,289476562.5,1.3740801554529998
2020-01-14 00:00:00-05:00,36.284000396728516,36.49399948120117,34.99333190917969,35.861331939697266,434943000,0.0,0.0,31.91318490770128,31.91318490770128,31.91318490770128,32.81560634498828,32.33618150627691,89.68593076382615,0.479424838711374,0.25429933601235133,0.22512550269902265,36.691948126410374,27.134421688992184,31.91318490770128,0.9130929752429243,0.024882822120200876,0.14680422218338895,0.0,0.5754787616700089,305639500.0,1.4230588651008786
2020-01-15 00:00:00-05:00,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,260532000,0.0,0.0,32.17853298187256,32.17853298187256,32.17853298187256,33.14743140263757,32.64396660942382,78.45350117413403,0.5034647932137517,0.3101268624604056,0.1933379307533461,36.98639782758574,27.370668136159377,32.17853298187256,0.7483568844152124,-0.03610201351305786,0.05356194852321372,0.0,0.6387068044963359,301128750.0,0.8651847424066949
