Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Middle,BB_Position,Price_Change,Price_Change_5D,Price_Change_20D,Volatility_20D,Volume_MA_20,Volume_Ratio
2020-01-02 00:00:00-05:00,205.6219398592188,208.64534646939356,205.144563062988,208.63540649414062,12077100,0.0,0.0,208.63540649414062,208.63540649414062,208.63540649414062,208.63540649414062,208.63540649414062,0.0,0.0,0.0,0.0,0.0,0.0,208.63540649414062,0.0,0.0,0.0,0.0,0.0,12077100.0,1.0
2020-01-03 00:00:00-05:00,206.0794532505236,209.2520356218842,205.82086211783866,207.53147888183594,11188400,0.0,0.0,208.08344268798828,208.08344268798828,208.08344268798828,208.03744570414224,208.06221331082855,0.0,-0.024767606686310728,-0.01375978149239485,-0.011007825193915879,209.64463208918772,206.52225328678884,208.08344268798828,0.3232233047033637,-0.005291180585571875,0.0,0.0,0.0,11632750.0,0.961801809546324
2020-01-06 00:00:00-05:00,205.5722150171452,211.61904357143484,205.39320440469473,211.44003295898438,17058900,0.0,0.0,209.20230611165366,209.20230611165366,209.20230611165366,209.36547629552408,209.27583111442914,77.97642603607937,0.08964518109493724,0.028619301535200262,0.061025879559736984,213.23230865544974,205.17230356785757,209.20230611165366,0.7776334286408264,0.018833548039109305,0.0,0.0,0.2707994071873653,13441466.666666666,1.2691248970846436
2020-01-07 00:00:00-05:00,211.65882590619583,213.4092175897688,210.59465672021256,211.8975067138672,14912400,0.0,0.0,209.87610626220703,209.87610626220703,209.87610626220703,210.16473934568208,210.0087370459105,79.81834361287551,0.1560022997715862,0.07177072370199765,0.08423157606958855,214.129503330611,205.62270919380308,209.87610626220703,0.7376218842435355,0.0021636099298734113,0.0,0.0,0.1960853317186078,13809200.0,1.0798887698056368
2020-01-08 00:00:00-05:00,211.83785711075024,215.06018490745885,211.4499855850337,214.04574584960938,13475000,0.0,0.0,210.7100341796875,210.7100341796875,210.7100341796875,211.2191949421725,210.94493603853047,85.50932769305341,0.2742589036420213,0.1320063793243274,0.14225252431769392,215.95190935916258,205.46815900021244,210.7100341796875,0.8181792350744133,0.010138104827458028,0.0,0.0,0.16476443124953116,13742360.0,0.980544826361702
2020-01-09 00:00:00-05:00,216.353069432387,217.18849782674852,215.0999496041477,217.1089324951172,12642800,0.0,0.0,211.77651723225912,211.77651723225912,211.77651723225912,212.65071102547927,212.17953536651268,89.66493575137676,0.47117565896658675,0.22394011155453472,0.24723554741205203,218.79642255582985,204.7566119086884,211.77651723225912,0.8798067792277355,0.014310897109163001,0.040614036434964085,0.0,0.1531866987570675,13559100.0,0.9324217684064576
2020-01-10 00:00:00-05:00,218.00401869078888,218.6803164304871,216.23373177220356,216.8702392578125,12119400,0.0,0.0,212.50419180733817,212.50419180733817,212.50419180733817,213.59228398752165,213.01375273761596,87.70502111343686,0.5785312499056943,0.3136776690404333,0.26485358086526095,219.98029910561237,205.02808450906397,212.50419180733817,0.7920000527200963,-0.001099416935828046,0.044999247469796444,0.0,0.14924556319193144,13353428.57142857,0.9075871365299442
2020-01-13 00:00:00-05:00,218.4018400953534,220.75890421295074,218.01396859276733,220.69923400878906,14463400,0.0,0.0,213.52857208251953,213.52857208251953,213.52857208251953,215.07539491678514,214.25207420376054,90.896911322736,0.8233207130246001,0.43615447634939497,0.3871662366752051,222.55558385199956,204.5015603130395,213.52857208251953,0.897178053456918,0.017655694778962783,0.04379114456343669,0.0,0.1517715819566793,13492175.0,1.071984316835499
2020-01-14 00:00:00-05:00,220.4008510654537,221.1666540369217,217.4371148048513,217.86476135253906,13288900,0.0,0.0,214.01037089029947,214.01037089029947,214.01037089029947,215.62723087962453,214.78755374830303,76.24429971666717,0.8396771313215083,0.5293702115341674,0.31030691978734093,222.9354903339234,205.08525144667553,214.01037089029947,0.7159293489900098,-0.012843146778375836,0.028161042247324186,0.0,0.18320060318396017,13469588.888888888,0.9865854191705926
2020-01-15 00:00:00-05:00,219.40631239028434,220.47046638472378,218.93887558158073,219.943359375,10036500,0.0,0.0,214.60366973876953,214.60366973876953,214.60366973876953,216.445135552059,215.4990047449402,78.755651578717,0.9461308071188057,0.6227487778644986,0.32338202925430715,223.81708583317683,205.39025364436222,214.60366973876953,0.7897779488908436,0.009540772034709377,0.02755305181133738,0.0,0.1727080514169945,13126280.0,0.7646111464939038
2020-01-16 00:00:00-05:00,221.3556510008626,221.41532120890477,219.18753733026855,220.5600128173828,10015300,0.0,0.0,215.1451554731889,215.1451554731889,215.1451554731889,217.19805887491458,216.1554190952657,79.40166637697321,1.04263977964888,0.7146185298245783,0.3280212498243017,224.59499313006546,205.69531781631235,215.1451554731889,0.786505310504121,0.002803692023869875,0.015895616465910534,0.0,0.1635873525285338,12843463.636363637,0.7797974349881546
2020-01-17 00:00:00-05:00,220.81857808100168,221.07715402850437,219.32676225006637,220.927978515625,15905900,0.0,0.0,215.62705739339194,215.62705739339194,215.62705739339194,217.86122634223048,216.7418032184672,79.76876903952831,1.1194231237632835,0.8015535797534493,0.31786954400983414,225.23581983693256,206.0182949498513,215.62705739339194,0.7758378695165131,0.0016683246139763686,0.0187104476469393,0.0,0.15634164446332877,13098666.666666666,1.214314434039088
2020-01-21 00:00:00-05:00,220.9478690626974,221.15671477639958,217.92444720970508,220.23179626464844,14275800,0.0,0.0,215.98126807579627,215.98126807579627,215.98126807579627,218.27284733748806,217.15065527432486,77.16680333816866,1.1221920631631974,0.8694118227988419,0.25278024036435554,225.5289630950085,206.43357305658404,215.98126807579627,0.7225944681045583,-0.0031511728648135895,-0.0021179853488844103,0.0,0.15397084442236997,13189215.384615384,1.0823843256553431
2020-01-22 00:00:00-05:00,221.0970306703587,221.53463237226592,220.07265176613686,220.11244201660156,12212800,0.0,0.0,216.27635192871094,216.27635192871094,216.27635192871094,218.58607157637937,217.483299173015,76.73767003447435,1.1027724033643551,0.918231030367151,0.18454137299720408,225.7115233787099,206.84118047871198,216.27635192871094,0.7032867186473356,-0.0005419483020673299,0.010316861938151733,0.0,0.14911799130271605,13119471.42857143,0.9308911617737212
2020-01-23 00:00:00-05:00,219.54557809988773,220.2815460898936,218.0736572954124,218.56097412109375,11195000,0.0,0.0,216.42866007486978,216.42866007486978,216.42866007486978,218.5818673229656,217.5998772042863,71.56441656776487,0.9819901186793061,0.9314478743874316,0.05054224429187448,225.5968430688126,207.26047708092696,216.42866007486978,0.6162888026794803,-0.007048524296462966,-0.00628518750388507,0.0,0.1509649136824762,12991173.333333334,0.8617389448014959
2020-01-24 00:00:00-05:00,219.59529643317794,220.56994520726215,214.93088310818575,216.7509002685547,11905800,0.0,0.0,216.4488000869751,216.4488000869751,216.4488000869751,218.27928558086396,217.51106724262974,69.43393022100884,0.7682183382342203,0.897856452692874,-0.1296381144586537,225.3075716610705,207.59002851287968,216.4488000869751,0.5170509070615944,-0.008281779763372521,-0.01727018646839651,0.0,0.15310850565078332,12923337.5,0.9212635667837352
2020-01-27 00:00:00-05:00,211.93728501767163,214.8811261002478,211.34055268106454,213.69761657714844,13810700,0.0,0.0,216.28696576286765,216.28696576286765,216.28696576286765,217.5306716343417,217.12396869771763,54.93684503459225,0.40670293662407175,0.7973628343689294,-0.39065989774485765,224.967628922132,207.6063026036033,216.28696576286765,0.3508553356919652,-0.014086602120790381,-0.03272723530562338,0.0,0.16204900374426767,12975535.294117646,1.0643645666210757
2020-01-28 00:00:00-05:00,214.96072367928386,217.54654395854976,212.3550234478727,216.60171508789062,13413800,0.0,0.0,216.30445183648004,216.30445183648004,216.30445183648004,217.38032178281827,217.07237096182652,59.29271720081818,0.3079508209917492,0.6976847917103974,-0.38973397071864824,224.72723906478024,207.88166460817985,216.30445183648004,0.5176463706937647,0.013589756204387848,-0.016483002174652484,0.0,0.16360942065988562,12999883.333333334,1.0318400293335965
