Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Middle,BB_Position,Price_Change,Price_Change_5D,Price_Change_20D,Volatility_20D,Volume_MA_20,Volume_Ratio
2020-01-02 00:00:00-05:00,93.75,94.90049743652344,93.2074966430664,94.90049743652344,80580000,0.0,0.0,94.90049743652344,94.90049743652344,94.90049743652344,94.90049743652344,94.90049743652344,0.0,0.0,0.0,0.0,0.0,0.0,94.90049743652344,0.0,0.0,0.0,0.0,0.0,80580000.0,1.0
2020-01-03 00:00:00-05:00,93.2249984741211,94.30999755859375,93.2249984741211,93.74849700927734,75288000,0.0,0.0,94.32449722290039,94.32449722290039,94.32449722290039,94.27649720509847,94.30234336853027,0.0,-0.025846163431808122,-0.014358979684337846,-0.011487183747470276,95.95367185097142,92.69532259482936,94.32449722290039,0.32322330470336325,-0.012139034655920922,0.0,0.0,0.0,77934000.0,0.9660481946262222
2020-01-06 00:00:00-05:00,93.0,95.18450164794922,93.0,95.14399719238281,81236000,0.0,0.0,94.59766387939453,94.59766387939453,94.59766387939453,94.61508265048197,94.60474141564141,54.77918935269208,0.010341234840552715,-0.0042359409446286,0.014577175785181315,96.08848420760899,93.10684355118008,94.59766387939453,0.6832324468108847,0.01488557393050649,0.0,0.0,0.30335047902624185,79034666.66666667,1.0278527565962614
2020-01-07 00:00:00-05:00,95.2249984741211,95.69450378417969,94.60199737548828,95.34300231933594,80898000,0.0,0.0,94.78399848937988,94.78399848937988,94.78399848937988,94.84485844250382,94.81112690262327,58.05577932720353,0.03373153988054867,0.008625671801027654,0.02510586807952101,96.21131282899324,93.35668414976652,94.78399848937988,0.6958236579152848,0.0020916204156393725,0.0,0.0,0.21460219686980908,79500500.0,1.017578505795561
2020-01-08 00:00:00-05:00,94.9020004272461,95.55000305175781,94.3219985961914,94.59850311279297,70160000,0.0,0.0,94.7468994140625,94.7468994140625,94.7468994140625,94.77792457988959,94.76181856877378,45.6746792315106,0.016106011115809338,0.010850903629556237,0.0052551074862531005,95.99407482106727,93.49972400705772,94.7468994140625,0.4405070447845352,-0.007808640261289357,0.0,0.0,0.19051179224102524,77632400.0,0.9037463739366554
2020-01-09 00:00:00-05:00,95.49449920654297,95.89099884033203,94.79000091552734,95.05249786376953,63346000,0.0,0.0,94.79783248901367,94.79783248901367,94.79783248901367,94.8446603331192,94.82003931318654,51.92649479093137,0.024621019932652644,0.014583370751351386,0.010037649181301258,95.94090618377075,93.6547587942566,94.79783248901367,0.6113949940077923,0.0047991747864684076,0.0016016820917905683,0.0,0.1696140217831805,75251333.33333333,0.8417923934902594
2020-01-10 00:00:00-05:00,95.26850128173828,95.34700012207031,94.0,94.15799713134766,57074000,0.0,0.0,94.70642743791852,94.70642743791852,94.70642743791852,94.6914338420951,94.70229854308218,42.32875049462182,-0.01086470098708503,0.008143142687130383,-0.019007843674215413,95.85655118225117,93.55630369358587,94.70642743791852,0.2615776957595599,-0.009410596802031268,0.004368071330570711,0.0,0.1644060708474584,72654571.42857143,0.7855527722176561
2020-01-13 00:00:00-05:00,94.56549835205078,94.9000015258789,94.04000091552734,94.56500244140625,55616000,0.0,0.0,94.68874931335449,94.68874931335449,94.68874931335449,94.66504955747193,94.68017673913465,46.802681518751726,-0.01512718166272009,0.002550846147314924,-0.017678027810035014,95.75824260909259,93.6192560176164,94.68874931335449,0.4421469622851447,0.004322578245699482,-0.006085457496659785,0.0,0.1537786645564981,70524750.0,0.7886025827812222
2020-01-14 00:00:00-05:00,94.29399871826172,94.35549926757812,92.92749786376953,93.47200012207031,68818000,0.0,0.0,94.55355495876736,94.55355495876736,94.55355495876736,94.42902191497184,94.50109844146053,38.73337409077999,-0.07207652648868645,-0.014688447159906168,-0.05738807932878029,95.84151047328076,93.26559944425397,94.55355495876736,0.08012725419880957,-0.011558211718052602,-0.019623906859981277,0.0,0.15538837509397607,70335111.1111111,0.9784302450490984
2020-01-15 00:00:00-05:00,93.61250305175781,93.94300079345703,92.75450134277344,93.10099792480469,57932000,0.0,0.0,94.40829925537109,94.40829925537109,94.40829925537109,94.17736188496426,94.30789819690338,36.59193232980127,-0.13053631193912452,-0.040645093829772404,-0.0898912181093521,95.93095607932555,92.88564243141663,94.40829925537109,0.07071701581081291,-0.003969126548924895,-0.015830115051638338,0.0,0.14578351503837125,69094800.0,0.8384422561466275
2020-01-16 00:00:00-05:00,94.14949798583984,94.27950286865234,93.3010025024414,93.89700317382812,53190000,0.0,0.0,94.36181779341264,94.36181779341264,94.36181779341264,94.12606300075234,94.25460498223879,43.31584499956296,-0.12854198148644969,-0.05987643061185609,-0.0686655508745936,95.83887519941844,92.88476038740684,94.36181779341264,0.3426551948168861,0.00854991102959346,-0.012156384270905485,0.0,0.14745457332578268,67648909.0909091,0.7862654507631649
2020-01-17 00:00:00-05:00,94.29450225830078,94.33200073242188,92.86250305175781,93.23600006103516,79946000,0.0,0.0,94.26799964904785,94.26799964904785,94.26799964904785,93.96781273202227,94.12945331811059,39.81026273828084,-0.16164058608832477,-0.0817311033843093,-0.07990948270401546,95.81908019763705,92.71691910045865,94.26799964904785,0.16732882152659262,-0.00703966144232826,-0.0097920208415897,0.0,0.14282049564947605,68673666.66666667,1.1641434611034795
2020-01-21 00:00:00-05:00,93.25,94.7135009765625,93.0,94.5999984741211,74156000,0.0,0.0,94.29353802020734,94.29353802020734,94.29353802020734,94.07758419326014,94.18457759826332,48.42365616357764,-0.10699340500318044,-0.0870774840960366,-0.019915920907143836,95.7899597965584,92.79711624385627,94.29353802020734,0.6023977526780725,0.014629525206926841,0.00037007383081832934,0.0,0.15509568590691233,69095384.61538461,1.073241004631279
2020-01-22 00:00:00-05:00,94.80449676513672,95.125,94.16699981689453,94.37300109863281,64326000,0.0,0.0,94.29921395438058,94.29921395438058,94.29921395438058,94.12788426011268,94.2057397997389,47.29725081074657,-0.0778555396262135,-0.08514824643231163,0.007292706806098129,95.73755677773332,92.86087113102784,94.29921395438058,0.5256500547206959,-0.0023995494624704516,0.009639260691820306,0.0,0.1488023947446554,68754714.28571428,0.9355867545705957
