Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Middle,BB_Position,Price_Change,Price_Change_5D,Price_Change_20D,Volatility_20D,Volume_MA_20,Volume_Ratio
2020-01-02 00:00:00-05:00,151.2891080017366,153.14710838701015,150.86034091881393,153.04229736328125,22622100,0.0,0.0,153.04229736328125,153.04229736328125,153.04229736328125,153.04229736328125,153.04229736328125,0.0,0.0,0.0,0.0,0.0,0.0,153.04229736328125,0.0,0.0,0.0,0.0,0.0,22622100.0,1.0
2020-01-03 00:00:00-05:00,150.8508379064428,152.4039284141965,150.6030947963249,151.1366729736328,21116200,0.0,0.0,152.08948516845703,152.08948516845703,152.08948516845703,152.01008415222168,152.05283854557916,0.0,-0.04275439335748388,-0.023752440754157708,-0.01900195260332617,154.7844450250868,149.39452531182727,152.08948516845703,0.3232233047033627,-0.012451619078384546,0.0,0.0,0.0,21869150.0,0.9655702210648334
2020-01-06 00:00:00-05:00,149.6693128510685,151.59401776506908,149.12619721864283,151.52731323242188,20813700,0.0,0.0,151.90209452311197,151.90209452311197,151.90209452311197,151.82165855072938,151.86402240300072,17.011987666790702,-0.0423638522713361,-0.031380068425132454,-0.010983783846203646,153.91524810939816,149.88894093682578,151.90209452311197,0.40691686584591885,0.0025846821363946226,0.0,0.0,0.16878206253010938,21517333.333333332,0.9672992316272153
2020-01-07 00:00:00-05:00,151.8036064144559,152.13708538758584,149.89796243459426,150.14569091796875,21634100,0.0,0.0,151.46299362182617,151.46299362182617,151.46299362182617,151.2926210666525,151.3836520101493,10.621323132836025,-0.09103094349680418,-0.051587004425021246,-0.03944393907178294,153.8685729419647,149.05741430168766,151.46299362182617,0.22619844774406128,-0.00911797539981396,0.0,0.0,0.12535765061572807,21546525.0,1.0040644605104536
2020-01-08 00:00:00-05:00,151.43203046001807,153.21381792157746,150.49826874289445,152.5373077392578,27746500,0.0,0.0,151.6778564453125,151.6778564453125,151.6778564453125,151.63079798711823,151.65118953209677,45.839943082829066,-0.020391544978537013,-0.04230706051542932,0.021915515536892305,153.97207299076737,149.38363989985763,151.6778564453125,0.6873082328797584,0.015928641086314643,0.0,0.0,0.204168488720349,22786520.0,1.2176716760611097
2020-01-09 00:00:00-05:00,154.20472660170185,154.56680365550426,153.43294301978545,154.44293212890625,21385000,0.0,0.0,152.13870239257812,152.13870239257812,152.13870239257812,152.31429452940014,152.21035330809752,58.781268056740736,0.10394122130261962,-0.0026656448955661143,0.10660686619818574,155.1895775681005,149.08782721705575,152.13870239257812,0.8776342203075531,0.01249284137691653,0.009151945506282289,0.0,0.2003026688811751,22552933.333333332,0.9482136839553762
2020-01-10 00:00:00-05:00,155.13847366800317,155.51959662455442,153.57583174498,153.72828674316406,20725900,0.0,0.0,152.36578587123327,152.36578587123327,152.36578587123327,152.6298219447203,152.48030990076577,53.947107339335155,0.14951204395453033,0.035846468421075285,0.11366557553345505,155.3990030009988,149.33256874146775,152.36578587123327,0.7245966598566782,-0.00462724564919359,0.017147484581610417,0.0,0.18406353743690998,22291928.57142857,0.929749076379343
2020-01-13 00:00:00-05:00,154.12850376510744,155.60538098637048,153.6520926962427,155.57679748535156,21626500,0.0,0.0,152.76716232299805,152.76716232299805,152.76716232299805,153.24481031800323,152.97923077642062,62.0252028200053,0.26557954158261055,0.09105564603319055,0.17452389554942,156.3784446731736,149.1558799728225,152.76716232299805,0.8890079603187134,0.012024532253298581,0.026724450968904412,0.0,0.18101715421295483,22208750.0,0.9737828558563629
2020-01-14 00:00:00-05:00,155.6815991715623,155.8816982056142,154.09038804158996,154.48104858398438,23477400,0.0,0.0,152.9575941297743,152.9575941297743,152.9575941297743,153.48938224841086,153.20183314481332,56.183372505403646,0.2875491035975415,0.1364466095396253,0.15110249405791618,156.5236429257469,149.39154533380167,152.9575941297743,0.7136053853119765,-0.007043138302614604,0.0288743395798432,0.0,0.17577827904620746,22349711.111111112,1.0504565308823282
2020-01-15 00:00:00-05:00,154.94794349384517,156.20567579261396,154.9003140143662,155.4815216064453,21417900,0.0,0.0,153.2099868774414,153.2099868774414,153.2099868774414,153.86689188252458,153.51640796502227,59.653025609439446,0.35048391750231644,0.18440339137194392,0.16608052613037252,156.93179032005486,149.48818343482793,153.2099868774414,0.8051658643489294,0.006476347950972183,0.019301598479896098,0.0,0.16675802989084745,22256530.0,0.9623198225419686
2020-01-16 00:00:00-05:00,156.59637606576698,158.39720992152627,156.29146590193287,158.33050537109375,23865400,0.0,0.0,153.67548855868253,153.67548855868253,153.67548855868253,154.68362552560978,154.140797923698,67.07692519951199,0.5428276019117959,0.2628245606250366,0.2800030412867593,158.36601930150792,148.98495781585714,153.67548855868253,0.9962142951020532,0.018323616435011347,0.025171584018766957,0.0,0.17774303111075426,22402790.90909091,1.0652869143333197
2020-01-17 00:00:00-05:00,159.5214787723871,159.56912278652388,157.62535750547391,159.21658325195312,34371700,0.0,0.0,154.13724644978842,154.13724644978842,154.13724644978842,155.48957052828996,154.76443812743668,68.85903750573269,0.7251324008532833,0.3621088962638678,0.36302350458941557,159.63593332851548,148.63855957106136,154.13724644978842,0.9618681618165325,0.005596381308722531,0.035701279348532955,0.0,0.16893187317868036,23400200.0,1.4688635139870598
2020-01-21 00:00:00-05:00,158.8163832042299,160.255153903279,158.57817767539785,158.64488220214844,29517200,0.0,0.0,154.48398766150842,154.48398766150842,154.48398766150842,156.03745250353106,155.21903145085963,66.53531640701348,0.8184210526714253,0.45868040223154427,0.359740650439881,160.31218291723076,148.6557924057861,154.48398766150842,0.8569625208210635,-0.0035907129654955128,0.01972070878426302,0.0,0.16445554869087728,23870738.46153846,1.2365432283362057
2020-01-22 00:00:00-05:00,159.5024395780896,159.5882046305639,157.8635841373356,157.8826446533203,24138800,0.0,0.0,154.72674887520927,154.72674887520927,154.72674887520927,156.35162981296125,155.5181869125348,63.67058920874285,0.8334429004264621,0.5370809964701224,0.29636190395633966,160.61361527601863,148.8398824743999,154.72674887520927,0.7680454730276494,-0.00480467783295313,0.022019504013701896,0.0,0.16120696368457613,23889885.714285713,1.0104192330047623
2020-01-23 00:00:00-05:00,158.34952808833728,158.93075022783887,157.47293338495862,158.85452270507812,19680800,0.0,0.0,155.0019337972005,155.0019337972005,155.0019337972005,156.77090722042183,155.8790967203094,65.56119322499202,0.8918105001124275,0.6106141137580952,0.2811963863543323,161.06191971748967,148.94194787691134,155.0019337972005,0.8178711104739483,0.006155699088344235,0.021693903325506136,0.0,0.1556804774128675,23609280.0,0.8336044131799022
